path,label,class_id,split,official_split,group_id,qr_identity,capture_index,extraction_method,source,capture_kind,is_exact_app_crop,licence,width,height,sha256
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/732.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2c1d13340aabe6d9da5c47c2aa9766832180fd2e002940f7cd658295d14730d8
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/733.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,dab3ff90ea39da1098d4f845e4f850b67284e4bf1f49cb1a6a57acfa64413467
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/734.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0dddd81941b59f9b21d3f8014eaaf0a9d7f1a28dd01eed998493538193f75547
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/735.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,be357643242c58943cb16313cf913e59aa72523ddf952506bfbc4190521d9386
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/736.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e687820ea4609af7ec9aac0ef7fbbbd8a662e5549be93409ef76e845008e1f3a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/737.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9a6000810d84946ecd98fe49ca18fd47272b28f1c9cbfeeb250ebf802fe55ef0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/738.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,88abb4e825093c6ad2cbf5f4ea79cf95c950adf83214ffe34e0b79c814415f03
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/739.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1a632eacc3fad722d1a3a05ddab87564d9026a24f684a8420c861ceacfc017c6
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/740.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,481d02fe8426344c6992e2668650f8229f5b7c428ad6afaec93c6766577bc2b1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/741.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3e80fef4785d42eb69030bab058b48f29c2a5f81cb6b561f31f7b66e74e2a4fc
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/742.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d5a85e8f1b49f16b72760bf20de9e76e7b2df58029815c0b6c977f1d93282a0b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/743.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9b3e9d4f97675f48155b332d0c2cd64342ef8c47846e746faa56403728300a19
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/744.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c1cfdb14cd44799bb45ac34dbc6bacabef2fcbc21cc0851109269b3c6d1526dd
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/745.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,3ff9bb89ddc9e1195d357ee16f6373aa8dfe2eb338c56779ce1358963a319dab
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/746.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4d388493938e9bf04b8963ee4ad043759a3c3006810f9ded62da48530975fc20
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/747.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a0d2e013fa49847eb76c675a0ca7daaaa3e24448623d8f9def1bd2ef427f995d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/748.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f3524167d86b4bb99d5d9b07b531914e3ba5356f8fd12482920bcbb631968ba4
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/749.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:24,24,29,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,78b88ea3fdb95d02f1a756d67b2cf2a13016580244cdb6e4d1f005e40a4cabb9
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/750.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,0,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7f8d331e3d44748250e065a16d06271c293aec9023ed8fa4cdf9ae9c1c524529
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/751.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,1,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5ef6bfac05aa9baa85d95b3376a2abb80afb666616292883a835e36a4bec0306
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/752.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,2,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6d015be1dc210277abe16648b6e03722022caac24f53529fe5a5f2fce63894d1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/753.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,3,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,086e17881484194fb0463bca7f233c167f036498c1819dfbe09668f7e3da0b25
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/754.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,4,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2fe0fa3ca2be8d117d0f9c465260ac5796c44c1a9403a3f1bc9db80809e5ca07
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/755.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,5,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e92030ea6e1c979914db413b756c844eee3e4b40e798bf86e58d1edade413ef3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/756.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,6,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,542314c49df8f5ab226fd5c3c6419ef01b19e3887ea6b9b464684918d4a8f3f9
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/757.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,7,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,a2f4a135c8d8b1749801e7ab35eadadcb3d5f58c0ca0c4a45f614ee0afa1093a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/758.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,8,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,9f8b54c1a6e33293fd9b6705abd7f7c1b5b76b33f85372677588c562bec1af77
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/759.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,9,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6b2d373df00ebe44f16cbfe0777fb3cef8615984503ff2ad85c8998c684e1fee
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/760.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,10,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5a0bfe6e6057f5350d45584b10c030a154eedadcb05991dca65a38c6a108d6a7
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/761.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,11,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,6a7550e4682d7be3b2c89a48eb2c4b4fdb76d7a05bf095e0b4430183d4724262
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/762.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,67f6f26eb64eb38eb2ee83c3863ab7c9787735bd3f418dec732ba554515fa594
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/763.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,e2192a72ae4a8edc1b5a3fe626fa3043cf5900e25eedec096c0e08f07a30762a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/764.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7f55e1426150e99608b00615880f11da56e6291985705d707611e0ce78f14f7a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/765.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,30f32cc9fca22d75dd0a02ff4080fe68f511a1edca2aebbeef853a2087f85ba1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/766.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,14a473d5217c4ba187af15e5439b32ced2c2a5358c1844981d2d6c4c004c4b27
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/767.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f98dee58ea8b4ba59096e45861c9b50bfbdc36df57b091f3f995904bd42c192c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/768.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2352388d8c5b6c5e822553266475340b8e440c606a2cce7b2727977eefae4681
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/769.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,022641ba379c6fe546cd27eace12562624b185beaf5077b1c973fd2ba870385a
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/770.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,945ac805d3803165d3dbb89915ba5315a0ab8892a7a8cff5607389c62e71e49d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/771.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1f773749a32e668ac249a62f58ab4c3f74ec2eed01059df224d8d772daca67ed
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/772.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,94d95f5c0fe73213cafd87405d10b2cb8ee699a0c33e49f3c3286acc57e1ddc2
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/773.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,73ca0b547812d101b0fab222e0f44dbfe49f9fb30d840e7b5d95f34fa3728623
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/774.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,b3c0149d6aa5a1a443554e773526748491c90f88df17cf8c95fe9ba2f57addeb
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/775.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1c3c0a7968e63f6008b4bf3d79a71a8a0bac947dd03f152da05f8d0aa2f03a32
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/776.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,96556b45ccb8d6fb71ced54c3cca101e2d1c784e90ce2b341e91eea8e25b1396
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/777.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7973ef8e54dbb93cc2e13a1a7eac4a378cbf4b2779ae4b1ceea141db5f81779b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/778.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7ab311229afb416b6a11d889a83efa396a48746c8c31e876f8fba4d4632290df
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/779.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:25,25,29,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d16a7f60e9fea8e0d2f204ce40679256f52e78f4624a76e12c388a1eb9d201b5
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/780.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,0,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4d6005b376738a015ba7a2a20131020f23c5f6ae320f4fec3c30ee39bb17fde9
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/781.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,1,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,1eb107b19182d0fdad419431c50f65015e1903f036d3b14b1692e43a9e0a4e11
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/782.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,2,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,4e39c4ba65e5eacb5b778ee650e73292acacb95619515adcd33d370869d9aedc
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/783.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,3,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c7ed27160ccec82d0e77b9b8aa2dcb5cbe7948592238d380350a247d9775dd54
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/784.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,4,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,cb657a019ad0d89c24989a94882cb3161adf8c733db233a99fdce4d24c4403f5
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/785.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,5,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2a6d9c4c965bd4933e45d815b8ad1a83ebdc5531573b672737326c82584fca5d
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/786.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,6,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,185b55c261ef6d69a4fac580a51e166fa1a00aebeca641cb6de5a6affc61edc3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/787.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,7,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,2b1411234fbef33001eb7bd179de3ab481ef179ab87b1337cbb4b647238884d2
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/788.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,8,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,18a3c8b45d948546f439c6d9ed29d689952c3de23235a1f4baefddd018e1be2c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/789.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,9,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,d8c31c2a5605650cef43d85b7969af6cc343b39b659470854501d880f33171d1
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/790.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,10,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,de3e64a7e1acfaeebc96b84fea6c3eddf5f2dec25bae81029b1b5b92c066f346
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/791.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,11,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f9868721d2a627061c3ed793855df9b6246fb333f0cf641a2f04e68cb7b40d8b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/792.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,12,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,af4900b024dc8042419f73e25d9d61ba77b5c81404f95f0a830a2f6599712238
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/793.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,13,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,03652e3b3c8b9114b8593120998ddd7422244c03ca95ae36a0899fc93d19e17c
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/794.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,14,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,095b5ff8c6f6b377c4d55d3d2914e98c396406df3457ca229713c897848b3507
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/795.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,15,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,30f6d661ea2f1e2d10306bddf30e52ba1538618db97765dee9e2479449670e0e
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/796.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,16,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,0e4c676ab1d7fa8383282f03c2615e7cc8c0f21fa34102c78bdc0b34e594db28
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/797.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,17,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,25b648da383b2df134c7fe05c37e25ce3224c456b11c36020046cf2c4f588402
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/798.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,18,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5518fa175729856c7791043e7d97f807de5b28fc11a7c5e19a033e71fed4176f
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/799.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,19,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,c84179f94227f2fa52565a10c27a85f47e1871fccf8b16df8cfeedafab93b1d0
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/800.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,20,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,7a3baffaf3f5a6370015816fffcc7ed966dde21b96a812a0fdfd5cbc69c8cafa
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/801.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,21,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,fdc5002ab9414563d5c96eb495d3c3bc814f93ad0f44990c488e25ae46efc325
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/802.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,22,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f4aea4388f6636e86ffabeab708c3338b4dda19d1fa6bf6baca4b2ec0f4bc1ed
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/803.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,23,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,f521f1d23daf6bc520f920a53ca0002efd3122f5106ea3ce7a5ccb17c2848080
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/804.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,24,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,576f76b763439dd7147f0becb69145a3d1e6807d94a9bcbc6261460fabf3dcee
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/805.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,25,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,84901b533ae51d09f217b6c6c36acc8d1db47ded90f614d8ecb32c1c4c1f994b
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/806.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,26,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,af31ea10402aa14543aa1c3af58e1c70c069b0a7dcc17d5df4094ed8b8c9ade3
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/807.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,27,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,5b7d7f9387b2061739e0253a2cb5b9fb04d2e7baba09d1dbf8304705404cc8ae
ml_training/datasets/structural/raw/qrdn/extracted Voted/train/808.jpg,clean,0,auxiliary_train,train,qrdn:qr_identity:26,26,28,voted,QR-DN1.0,real_screen_camera_watermark_extraction,False,CC-BY-4.0,512,512,bc96d7286e8c0ef0c3af4ca2a546c503841c67329b663deb3466c39235fad2a0
